time,error,control,position,target,P,I,D
0.0,6.77,9.15,0.0,6.77,6.77,2.03,0.34
1.01,2.05,20.09,4.51,6.56,5.09,15.0,0.0
2.01,2.26,20.09,4.51,6.77,5.09,15.0,0.0
3.01,26.29,41.27,13.05,39.34,26.29,15.0,-0.01
4.02,10.03,25.03,30.62,40.65,10.03,15.0,-0.0
